                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.59322,                0.59864,                0.87902,                0.76561,                0.94487,                0.97201,                0.74147,                0.80314,                0.65435,                0.91563,             0.00030667,             0.00030667,             0.00030667
                    152,                0.54945,                0.58283,                0.87424,                0.79213,                0.93083,                0.96885,                0.70766,                0.84157,                0.69525,                0.95206,              0.0003058,              0.0003058,              0.0003058
                    153,                0.55988,                0.57372,                0.87117,                0.90886,                0.83086,                0.96788,                0.71216,                0.85741,                0.69531,                0.96308,             0.00030494,             0.00030494,             0.00030494
                    154,                0.54138,                0.55998,                0.86682,                0.92427,                0.85015,                0.97147,                0.71827,                0.87069,                0.69836,                0.97893,             0.00030408,             0.00030408,             0.00030408
                    155,                0.55469,                0.57005,                0.87076,                0.89221,                0.86746,                0.96133,                0.71897,                0.86785,                 0.6799,                0.97814,             0.00030322,             0.00030322,             0.00030322
                    156,                0.54955,                  0.581,                0.87512,                0.92259,                0.86313,                0.96973,                0.71836,                 0.8917,                0.67478,                0.97046,             0.00030236,             0.00030236,             0.00030236
                    157,                0.54177,                0.56625,                0.86992,                0.93317,                0.84859,                0.96929,                0.72083,                0.86318,                0.64956,                0.95093,              0.0003015,              0.0003015,              0.0003015
                    158,                0.56493,                0.57851,                0.87536,                0.94084,                0.85471,                0.96768,                0.71742,                 0.8291,                0.63121,                0.93331,             0.00030064,             0.00030064,             0.00030064
                    159,                0.53009,                0.55811,                0.86414,                 0.9375,                0.85938,                0.96565,                0.72308,                0.83757,                0.64388,                0.92466,             0.00029978,             0.00029978,             0.00029978
                    160,                0.52732,                 0.5269,                0.86524,                 0.9327,                0.84887,                0.92178,                 0.7063,                0.82043,                0.65814,                0.92194,             0.00029891,             0.00029891,             0.00029891
                    161,                0.56891,                0.57006,                0.87442,                0.91204,                0.84847,                0.91889,                0.70088,                0.83128,                0.66299,                0.92797,             0.00029805,             0.00029805,             0.00029805
                    162,                0.55818,                0.55626,                0.86833,                 0.9321,                0.82864,                 0.9249,                0.68644,                0.85212,                0.71766,                0.93068,             0.00029719,             0.00029719,             0.00029719
                    163,                0.55767,                0.57146,                0.88055,                0.91913,                0.80407,                0.95759,                0.72056,                0.83702,                0.71314,                0.93425,             0.00029633,             0.00029633,             0.00029633
